CID,item_type_id,item_type,size,date,Category,grade,outlet_id,qtym,Net Price,tmtm,division,item_type_id,rm,wire,noc,tlcolt,ecoInd,Area (km)^2,dfc,population,literacy_rate,pcx,uses,appliation group
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),29-08-22,Domestic,Grade1,3055,200,10072.8,370,16,186,3,7,7,150,Medium,281,303,338563,0.782,52.7,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),29-08-22,Domestic,Grade1,3419,200,8617.84,370,22,372,6,14,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),29-08-22,Domestic,Grade1,3442,400,16788,740,36,372,6,14,4,280,Medium,1810,386.6,1735062,0.674,49.43,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),29-08-22,Domestic,Grade1,3719,700,32736.6,1295,64,744,12,28,6,100,High,246,259,431748,0.782,57.9,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1002,1400,59037.8,2590,30,558,9,21,4,180,Medium,683.04,29,3658027,0.506,51.75,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1003,1300,55736.16,2405,55,930,15,35,4,350,High,928,160,1823580,0.643,59.6,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1006,600,25853.52,1110,13,186,3,7,7,350,Medium,2567,183.1,3318750,0.429,56.52,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1007,1000,46670.64,1850,28,372,6,14,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1010,400,17235.68,740,32,372,6,14,7,150,Medium,2492,398.5,3078190,0.782,28.3,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1012,400,20145.6,740,17,186,3,7,3,300,High,2372,147.8,3147269,0.53,42.4,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,1015,400,20145.6,740,13,186,3,7,6,300,High,4394,219.2,2756398,0.801,60.1,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,2191,100,5036.4,185,14,186,3,7,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,2224,200,7834.4,370,18,186,3,7,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,2245,200,8729.76,370,38,372,6,14,5,300,Medium,2791,180.3,2870482,0.826,54.9,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3060,300,13094.64,555,10,186,3,7,4,250,Medium,171.1,18,794360,1,58.5,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3179,900,38332.6,1665,32,372,6,14,2,200,Medium,483.97,218,298528,2.033,53.87,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3393,100,4420.84,185,19,186,3,7,4,150,Medium,1145,128.2,1438331,0.505,48,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3442,100,4588.72,185,18,186,3,7,4,280,Medium,1810,386.6,1735062,0.674,49.43,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3556,1200,54616.96,2220,52,744,12,28,5,175,Medium,1177,232.5,1355313,0.351,40.88,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),30-08-22,Domestic,Grade1,3632,100,4308.92,185,12,186,3,7,4,150,Low,2810,154.2,2839136,0.488,34.9,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1002,800,33911.76,1480,30,558,9,21,4,180,Medium,683.04,29,3658027,0.506,51.75,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1003,400,16788,740,22,372,6,14,4,350,High,928,160,1823580,0.643,59.6,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1004,200,8170.16,370,16,186,3,7,7,425,High,5283,253,9352719,0.46,58.9,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1007,1200,58646.08,2220,42,558,9,21,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1009,400,17235.68,740,15,186,3,7,4,270,High,280.13,25,1385910,1.047,65.16,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,1010,800,34471.36,1480,48,558,9,21,7,150,Medium,2492,398.5,3078190,0.782,28.3,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,2191,2400,120873.6,4440,56,744,12,28,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,2666,2500,106603.8,4625,110,1860,30,70,5,200,High,36,164,132948,0.643,51.77,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,3419,200,8617.84,370,22,372,6,14,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,3438,2000,81701.6,3700,10,186,3,7,4,150,Low,6.45,8.8,500373,0.779,41.9,House Wiring,General
10006,186,BYA LF - Skin Coated FR,1x 3 rm (7-w),31-08-22,Domestic,Grade1,3556,700,30889.92,1295,39,558,9,21,5,175,Medium,1177,232.5,1355313,0.351,40.88,House Wiring,General
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1001,200,11283.48,370,11,186,4,7,5,300,High,3085,106,6785254,0.46,53.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1003,1000,58587.3,1850,66,1116,24,42,4,350,High,928,160,1823580,0.643,59.6,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1004,1200,78116.4,2220,32,372,8,14,7,425,High,5283,253,9352719,0.46,58.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1005,200,13019.4,370,15,186,4,7,3,300,High,1800,26,4262296,1.047,56.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1010,200,13019.4,370,16,186,4,7,7,150,Medium,2492,398.5,3078190,0.782,28.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1011,300,16780.56,555,20,372,8,14,4,450,High,3.81,12,110000,0.55,77.78,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1013,1400,76959.12,2590,57,558,12,21,4,200,Medium,2073,118.9,2279046,0.456,43.95,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1014,200,10704.84,370,18,186,4,7,5,350,High,2919,189.3,4077827,0.714,49.38,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,1015,1400,85928.04,2590,52,744,16,28,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2191,1700,100900.35,3145,56,744,16,28,7,300,High,3452,235.2,4559404,0.947,51.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2224,1600,81009.6,2960,36,372,8,14,6,350,High,2368,296.4,3578693,0.674,48.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2227,400,26038.8,740,17,186,4,7,3,350,High,2407,249.2,3136413,0.759,47.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2355,900,58587.3,1665,36,558,12,21,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2491,800,43687.32,1480,60,1116,24,42,4,120,Medium,7,14,179907,0.779,90.49,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2666,1100,59672.25,2035,22,372,8,14,5,200,High,36,164,132948,0.643,51.77,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,2772,600,33416.46,1110,33,558,12,21,3,150,Medium,189,102,330477,0.421,60.06,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3055,2300,125854.2,4255,80,930,20,35,7,150,Medium,281,303,338563,0.782,52.7,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3060,200,11283.48,370,10,186,4,7,4,250,Medium,171.1,18,794360,1,58.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3179,100,5424.75,185,16,186,4,7,2,200,Medium,483.97,218,298528,2.033,53.87,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3253,100,5641.74,185,12,186,4,7,4,262,Low,2032,172.2,2816223,0.451,38.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3394,200,11572.8,370,19,186,4,7,4,150,Medium,3403.48,186.5,2120380,0.66,43.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3419,400,22277.64,740,44,744,16,28,3,200,Low,1456,138,2301673,0.77,62,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3438,1000,50631,1850,10,186,4,7,4,150,Low,6.45,8.8,500373,0.779,41.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3519,1200,67700.88,2220,30,372,8,14,7,130,High,30.46,21,143952,0.5,56.49,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3632,200,11572.8,370,24,372,8,14,4,150,Low,2810,154.2,2839136,0.488,34.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),01-08-22,Domestic,Grade2,3719,500,31463.55,925,48,558,12,21,6,100,High,246,259,431748,0.782,57.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,1004,2600,144660,4810,64,744,16,28,7,425,High,5283,253,9352719,0.46,58.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,1005,900,48171.78,1665,15,186,4,7,3,300,High,1800,26,4262296,1.047,56.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,1008,200,13019.4,370,12,186,4,7,7,300,High,4363,171.1,6598719,0.353,68,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,1010,800,44699.94,1480,64,744,16,28,7,150,Medium,2492,398.5,3078190,0.782,28.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,1015,1000,61625.16,1850,26,372,8,14,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,2191,400,26038.8,740,14,186,4,7,7,300,High,3452,235.2,4559404,0.947,51.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,2561,900,50775.66,1665,60,930,20,35,4,280,Medium,2689,114.4,3764791,0.353,40.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3055,400,26038.8,740,16,186,4,7,7,150,Medium,281,303,338563,0.782,52.7,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3060,100,5641.74,185,10,186,4,7,4,250,Medium,171.1,18,794360,1,58.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3096,200,13019.4,370,17,186,4,7,3,300,Medium,2497.92,126.9,3853775,0.396,68,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3236,400,26038.8,740,15,186,4,7,5,100,Medium,465,59,492792,0.99,70.55,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3253,200,11428.14,370,24,372,8,14,4,262,Low,2032,172.2,2816223,0.451,38.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3299,200,11283.48,370,13,186,4,7,5,350,High,1601,210.9,2418743,0.351,40.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3323,100,5641.74,185,13,186,4,7,5,250,Medium,1961,195.4,2204351,0.798,62,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3442,200,12296.1,370,36,372,8,14,4,280,Medium,1810,386.6,1735062,0.674,49.43,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3519,200,13019.4,370,30,372,8,14,7,130,High,30.46,21,143952,0.5,56.49,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3556,200,11283.48,370,26,372,8,14,5,175,Medium,1177,232.5,1355313,0.351,40.88,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3566,200,13019.4,370,17,186,4,7,3,180,Low,250.9,205.8,313932,0.53,54.96,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),02-08-22,Domestic,Grade2,3632,200,11283.48,370,12,186,4,7,4,150,Low,2810,154.2,2839136,0.488,34.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,1004,2000,130194,3700,32,372,8,14,7,425,High,5283,253,9352719,0.46,58.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,1005,600,34718.4,1110,30,372,8,14,3,300,High,1800,26,4262296,1.047,56.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,1010,200,13019.4,370,16,186,4,7,7,150,Medium,2492,398.5,3078190,0.782,28.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,1015,400,24302.88,740,13,186,4,7,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,2191,600,39058.2,1110,28,372,8,14,7,300,High,3452,235.2,4559404,0.947,51.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,2224,1600,81009.6,2960,36,372,8,14,6,350,High,2368,296.4,3578693,0.674,48.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,2355,600,39058.2,1110,24,372,8,14,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,2491,100,5424.75,185,10,186,4,7,4,120,Medium,7,14,179907,0.779,90.49,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,2561,200,11283.48,370,24,372,8,14,4,280,Medium,2689,114.4,3764791,0.353,40.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3096,1000,65097,1850,34,372,8,14,3,300,Medium,2497.92,126.9,3853775,0.396,68,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3179,400,21699,740,16,186,4,7,2,200,Medium,483.97,218,298528,2.033,53.87,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3236,400,26038.8,740,15,186,4,7,5,100,Medium,465,59,492792,0.99,70.55,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3253,100,5786.4,185,12,186,4,7,4,262,Low,2032,172.2,2816223,0.451,38.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3323,1200,78116.4,2220,39,558,12,21,5,250,Medium,1961,195.4,2204351,0.798,62,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3418,200,11283.48,370,11,186,4,7,3,150,Low,135.6,129,253650,0.75,50.45,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3438,3000,162742.5,5550,20,372,8,14,4,150,Low,6.45,8.8,500373,0.779,41.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),03-08-22,Domestic,Grade2,3647,1300,75223.2,2405,39,558,12,21,6,150,Medium,990,150.1,889053,0.436,45.56,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1001,400,21699,740,11,186,4,7,5,300,High,3085,106,6785254,0.46,53.3,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1003,400,26038.8,740,22,372,8,14,4,350,High,928,160,1823580,0.643,59.6,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1004,4300,251636.07,7955,64,744,16,28,7,425,High,5283,253,9352719,0.46,58.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1005,400,26038.8,740,15,186,4,7,3,300,High,1800,26,4262296,1.047,56.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1006,200,11355.81,370,26,372,8,14,7,350,Medium,2567,183.1,3318750,0.429,56.52,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,1015,700,45567.9,1295,13,186,4,7,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,2191,2700,175761.9,4995,98,1302,28,49,7,300,High,3452,235.2,4559404,0.947,51.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,2224,400,26038.8,740,36,372,8,14,6,350,High,2368,296.4,3578693,0.674,48.5,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,2227,800,52077.6,1480,51,558,12,21,3,350,High,2407,249.2,3136413,0.759,47.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,2772,200,11138.82,370,11,186,4,7,3,150,Medium,189,102,330477,0.421,60.06,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3096,200,13019.4,370,17,186,4,7,3,300,Medium,2497.92,126.9,3853775,0.396,68,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3179,400,21699,740,32,372,8,14,2,200,Medium,483.97,218,298528,2.033,53.87,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3419,200,11138.82,370,22,372,8,14,3,200,Low,1456,138,2301673,0.77,62,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3519,100,6509.7,185,15,186,4,7,7,130,High,30.46,21,143952,0.5,56.49,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3632,100,5786.4,185,12,186,4,7,4,150,Low,2810,154.2,2839136,0.488,34.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),04-08-22,Domestic,Grade2,3719,600,35803.35,1110,80,930,20,35,6,100,High,246,259,431748,0.782,57.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),05-08-22,Domestic,Grade2,1015,400,26038.8,740,13,186,4,7,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),06-08-22,Domestic,Grade2,1004,2800,157679.4,5180,48,558,12,21,7,425,High,5283,253,9352719,0.46,58.9,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),06-08-22,Domestic,Grade2,1005,700,37973.25,1295,15,186,4,7,3,300,High,1800,26,4262296,1.047,56.4,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),06-08-22,Domestic,Grade2,1015,500,32548.5,925,13,186,4,7,6,300,High,4394,219.2,2756398,0.801,60.1,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),06-08-22,Domestic,Grade2,2191,500,32548.5,925,56,744,16,28,7,300,High,3452,235.2,4559404,0.947,51.2,"Air Condition & Washing Machine, Heavy Item",Moderate
10007,186,BYA LF - Skin Coated FR,1x 4 rm (7-w),06-08-22,Domestic,Grade2,2665,600,32114.52,1110,14,186,4,7,7,230,Medium,1927,97.1,3729989,0.473,39.46,"Air Condition & Washing Machine, Heavy Item",Moderate
